ticker,year,n_price_days,start_date,end_date,start_price,end_price,yearly_return
MUB,2021,252,2021-01-04,2021-12-31,103.4678,104.1067,0.006174867929926053
MUB,2022,251,2022-01-03,2022-12-30,104.0082,96.2687,-0.0744124020990653
MUB,2023,250,2023-01-03,2023-12-29,96.661,101.3848,0.04886976133083665
MUB,2024,252,2024-01-02,2024-12-31,101.7962,102.3967,0.005899041418048867
MUB,2025,250,2025-01-02,2025-12-31,102.5217,106.8106,0.04183407025049335
NAIL,2017,247,2017-01-03,2017-12-29,24.8913,89.5731,2.598570584903159
NAIL,2018,251,2018-01-02,2018-12-31,91.2229,23.3244,-0.7443142018067832
NAIL,2019,252,2019-01-02,2019-12-31,24.3855,66.388,1.7224375140964918
NAIL,2020,253,2020-01-02,2020-12-31,66.0463,45.0918,-0.31726985463228075
NAIL,2021,252,2021-01-04,2021-12-31,42.8157,120.935,1.8245480045871023
NAIL,2022,251,2022-01-03,2022-12-30,111.7037,29.9505,-0.7318754884574101
NAIL,2023,250,2023-01-03,2023-12-29,31.1031,106.9982,2.440113686417109
NAIL,2024,252,2024-01-02,2024-12-31,103.6018,83.8718,-0.19044070662864931
NAIL,2025,250,2025-01-02,2025-12-31,79.623,49.66,-0.376310864951082
NEAR,2016,252,2016-01-04,2016-12-30,38.562,39.079,0.013406980965717574
NEAR,2017,251,2017-01-03,2017-12-29,39.0712,39.6293,0.014284178627736122
NEAR,2018,251,2018-01-02,2018-12-31,39.6452,40.2257,0.014642377891901148
NEAR,2019,252,2019-01-02,2019-12-31,40.2337,41.6533,0.03528385408252288
NEAR,2020,253,2020-01-02,2020-12-31,41.6533,42.1146,0.011074752780692032
NEAR,2021,252,2021-01-04,2021-12-31,42.1062,42.1585,0.001242097363333583
NEAR,2022,251,2022-01-03,2022-12-30,42.1501,42.1873,0.0008825601837243457
NEAR,2023,250,2023-01-03,2023-12-29,42.1873,45.0314,0.06741602330559182
NEAR,2024,252,2024-01-02,2024-12-31,45.0044,47.1303,0.04723760343433092
NEAR,2025,250,2025-01-02,2025-12-31,47.1116,51.05,0.08359724568895976
NOBL,2016,252,2016-01-04,2016-12-30,39.2322,44.3387,0.13016093922849103
NOBL,2017,251,2017-01-03,2017-12-29,44.5998,53.7509,0.20518253445082713
NOBL,2018,251,2018-01-02,2018-12-31,53.9107,52.1311,-0.033010144553863974
NOBL,2019,252,2019-01-02,2019-12-31,51.7859,66.4304,0.28278933068653833
NOBL,2020,253,2020-01-02,2020-12-31,66.4743,71.5163,0.0758488618909865
NOBL,2021,252,2021-01-04,2021-12-31,70.3882,89.2887,0.2685180186451708
NOBL,2022,251,2022-01-03,2022-12-30,88.8067,82.4561,-0.07151037027611651
NOBL,2023,250,2023-01-03,2023-12-29,83.5505,90.2205,0.07983195791766651
NOBL,2024,252,2024-01-02,2024-12-31,90.6944,96.2797,0.06158373615129498
NOBL,2025,250,2025-01-02,2025-12-31,95.6027,104.07,0.0885675822963159
NUGT,2016,252,2016-01-04,2016-12-30,99.2452,144.0413,0.45136792509864465
NUGT,2017,251,2017-01-03,2017-12-29,162.1407,149.4145,-0.07848862130236278
NUGT,2018,251,2018-01-02,2018-12-31,160.8209,82.8913,-0.4845738333761346
NUGT,2019,252,2019-01-02,2019-12-31,82.2282,166.388,1.023490724593266
NUGT,2020,253,2020-01-02,2020-12-31,167.0566,66.2878,-0.6032015496544285
NUGT,2021,252,2021-01-04,2021-12-31,75.5719,48.8466,-0.35364070507688705
NUGT,2022,251,2022-01-03,2022-12-30,46.4969,33.1013,-0.28809662579655837
NUGT,2023,250,2023-01-03,2023-12-29,35.6031,33.9326,-0.04692007156680167
NUGT,2024,252,2024-01-02,2024-12-31,32.9737,34.677,0.05165632003687781
NUGT,2025,250,2025-01-02,2025-12-31,37.834,184.39,3.8736586139451283
NVD,2024,252,2024-01-02,2024-12-31,403.1677,26.6656,-0.9338597809298711
NVD,2025,250,2025-01-02,2025-12-31,25.0458,7.1603,-0.7141117472789849
NVDD,2024,252,2024-01-02,2024-12-31,20.8729,6.1393,-0.7058722075035093
NVDD,2025,250,2025-01-02,2025-12-31,5.9779,38.36,5.4169691697753395
NVDL,2023,250,2023-01-03,2023-12-29,16.1006,89.3672,4.550550911146169
NVDL,2024,252,2024-01-02,2024-12-31,85.95,66.3001,-0.22862012798138454
NVDL,2025,250,2025-01-02,2025-12-31,70.4,87.94,0.24914772727272716
NVDQ,2024,252,2024-01-02,2024-12-31,18.805,3.3012,-0.8244509438978995
NVDQ,2025,250,2025-01-02,2025-12-31,3.1113,16.8,4.399672162761547
NVDS,2023,250,2023-01-03,2023-12-29,23.8823,19.6523,-0.17711861922846628
NVDS,2024,252,2024-01-02,2024-12-31,20.429,22.3857,0.09578050810122862
NVDS,2025,250,2025-01-02,2025-12-31,21.4197,28.03,0.30860843055691745
NVDX,2024,252,2024-01-02,2024-12-31,26.1983,13.59,-0.48126405148425666
NVDX,2025,250,2025-01-02,2025-12-31,14.4328,17.18,0.19034421595255258
NVDY,2024,252,2024-01-02,2024-12-31,4.7493,9.6228,1.0261512222853892
NVDY,2025,250,2025-01-02,2025-12-31,9.7754,14.4615,0.47937680299527385
NVOX,2025,249,2025-01-02,2025-12-31,12.125,21.74,0.7929896907216494
OIH,2016,252,2016-01-04,2016-12-30,451.4139,568.6428,0.2596927121650441
OIH,2017,251,2017-01-03,2017-12-29,579.7258,455.4535,-0.21436392860210818
OIH,2018,251,2018-01-02,2018-12-31,466.5022,253.7417,-0.4560760913882078
OIH,2019,252,2019-01-02,2019-12-31,255.3624,244.636,-0.042004617751086326
OIH,2020,253,2020-01-02,2020-12-31,245.0039,143.3349,-0.41496890457662094
OIH,2021,252,2021-01-04,2021-12-31,145.941,173.4305,0.18836036480495544
OIH,2022,251,2022-01-03,2022-12-30,185.0966,288.7418,0.5599519386093532
OIH,2023,250,2023-01-03,2023-12-29,275.0098,297.7303,0.08261705582855594
OIH,2024,252,2024-01-02,2024-12-31,296.5269,266.6714,-0.10068395143914433
OIH,2025,250,2025-01-02,2025-12-31,272.3135,285.32,0.04776296437745464
OLO,2021,202,2021-03-17,2021-12-31,33.0,20.81,-0.3693939393939394
OLO,2022,251,2022-01-03,2022-12-30,21.21,6.25,-0.7053276756247053
OLO,2023,250,2023-01-03,2023-12-29,6.56,5.72,-0.12804878048780488
OLO,2024,241,2024-01-02,2024-12-13,5.42,7.68,0.4169741697416973
OOTO,2022,251,2022-01-03,2022-12-30,0.0221,0.0109,-0.5067873303167421
OOTO,2023,250,2023-01-03,2023-12-29,0.0109,0.0159,0.45871559633027537
OOTO,2024,251,2024-01-02,2024-12-31,0.0156,0.0217,0.3910256410256412
OUNZ,2016,252,2016-01-04,2016-12-30,10.68,11.39,0.06647940074906367
OUNZ,2017,251,2017-01-03,2017-12-29,11.47,12.85,0.12031386224934604
OUNZ,2018,251,2018-01-02,2018-12-31,13.0,12.585,-0.03192307692307683
OUNZ,2019,252,2019-01-02,2019-12-31,12.5955,14.85,0.1789924973204715
OUNZ,2020,253,2020-01-02,2020-12-31,14.94,18.52,0.2396251673360108
OUNZ,2021,252,2021-01-04,2021-12-31,18.95,17.78,-0.061741424802110756
OUNZ,2022,251,2022-01-03,2022-12-30,17.52,17.69,0.009703196347031984
OUNZ,2023,250,2023-01-03,2023-12-29,17.83,19.96,0.1194615816040383
OUNZ,2024,252,2024-01-02,2024-12-31,19.91,25.3,0.270718232044199
OUNZ,2025,250,2025-01-02,2025-12-31,25.67,41.42,0.613556680950526
PAVE,2017,207,2017-03-08,2017-12-29,13.8334,15.7848,0.1410643804126246
PAVE,2018,251,2018-01-02,2018-12-31,16.0011,12.7613,-0.20247357994137904
PAVE,2019,252,2019-01-02,2019-12-31,12.8281,17.0058,0.3256678697546793
PAVE,2020,253,2020-01-02,2020-12-31,16.9771,20.3665,0.19964540469220293
PAVE,2021,252,2021-01-04,2021-12-31,20.0784,27.7305,0.38111104470475743
PAVE,2022,251,2022-01-03,2022-12-30,27.4512,25.7416,-0.06227778749198587
PAVE,2023,250,2023-01-03,2023-12-29,25.7514,33.7246,0.309622001133919
PAVE,2024,252,2024-01-02,2024-12-31,33.3821,39.769,0.19132708846956903
PAVE,2025,250,2025-01-02,2025-12-31,39.7298,47.79,0.20287542348564558
PCY,2016,252,2016-01-04,2016-12-30,16.1938,17.6658,0.09089898603169133
PCY,2017,251,2017-01-03,2017-12-29,17.6783,19.3801,0.09626491235016932
PCY,2018,251,2018-01-02,2018-12-31,19.4392,18.1856,-0.06448825054528984
PCY,2019,252,2019-01-02,2019-12-31,18.1856,21.2157,0.16662084286468404
PCY,2020,253,2020-01-02,2020-12-31,21.2659,21.5608,0.013867271077170562
PCY,2021,252,2021-01-04,2021-12-31,21.4263,20.4027,-0.047773063944778205
PCY,2022,251,2022-01-03,2022-12-30,20.1859,15.3779,-0.2381860605670294
PCY,2023,250,2023-01-03,2023-12-29,15.5512,18.2584,0.17408302896239536
PCY,2024,252,2024-01-02,2024-12-31,18.0459,18.6221,0.03192969040058968
PCY,2025,250,2025-01-02,2025-12-31,18.7255,21.66,0.156711436276735
PDBC,2016,252,2016-01-04,2016-12-30,6.7937,8.1046,0.1929581818449444
PDBC,2017,251,2017-01-03,2017-12-29,8.0108,8.5143,0.0628526489239527
PDBC,2018,251,2018-01-02,2018-12-31,8.563,7.5259,-0.1211140955272686
PDBC,2019,252,2019-01-02,2019-12-31,7.5508,8.3868,0.11071674524553687
PDBC,2020,253,2020-01-02,2020-12-31,8.4273,7.7291,-0.08284978581514846
PDBC,2021,252,2021-01-04,2021-12-31,7.7037,10.9326,0.41913625920012465
PDBC,2022,251,2022-01-03,2022-12-30,11.0028,13.1709,0.19704984185843588
PDBC,2023,250,2023-01-03,2023-12-29,12.8174,12.2488,-0.04436157098943627
PDBC,2024,252,2024-01-02,2024-12-31,12.1475,12.5145,0.03021197777320439
PDBC,2025,250,2025-01-02,2025-12-31,12.6397,13.28,0.050657847891959484
PFF,2016,252,2016-01-04,2016-12-30,22.5283,22.7334,0.009104104615084152
PFF,2017,251,2017-01-03,2017-12-29,22.9106,24.5749,0.07264323064433054
PFF,2018,251,2018-01-02,2018-12-31,24.4393,23.4217,-0.041637853784682766
PFF,2019,252,2019-01-02,2019-12-31,23.5723,27.1404,0.15136834335215488
PFF,2020,253,2020-01-02,2020-12-31,27.3211,29.0526,0.06337592556668659
PFF,2021,252,2021-01-04,2021-12-31,28.7507,30.8827,0.07415471623299608
PFF,2022,251,2022-01-03,2022-12-30,30.7339,25.0594,-0.184633255135209
PFF,2023,250,2023-01-03,2023-12-29,25.2155,27.5913,0.09421982510757276
PFF,2024,252,2024-01-02,2024-12-31,27.311,29.2308,0.07029402072425017
PFF,2025,250,2025-01-02,2025-12-31,29.5274,30.99,0.049533653487946694
PFFD,2018,251,2018-01-02,2018-12-31,15.6128,15.1169,-0.031762400081984055
PFFD,2019,252,2019-01-02,2019-12-31,15.2242,17.7516,0.16601200719906473
PFFD,2020,253,2020-01-02,2020-12-31,17.8934,19.1621,0.07090323806543197
PFFD,2021,252,2021-01-04,2021-12-31,18.9987,19.9639,0.05080347602730706
PFFD,2022,251,2022-01-03,2022-12-30,19.8477,15.9308,-0.19734780352383396
PFFD,2023,250,2023-01-03,2023-12-29,16.0377,17.0216,0.06134919595702626
PFFD,2024,252,2024-01-02,2024-12-31,17.0391,18.5765,0.09022777024608097
PFFD,2025,250,2025-01-02,2025-12-31,18.3792,18.9,0.028336380255941318
PGF,2016,252,2016-01-04,2016-12-30,11.0975,11.1551,0.005190358188781108
PGF,2017,251,2017-01-03,2017-12-29,11.2359,12.3623,0.10025009122544692
PGF,2018,251,2018-01-02,2018-12-31,12.2312,12.0132,-0.0178232716332003
PGF,2019,252,2019-01-02,2019-12-31,12.1378,13.6964,0.12840877259470407
PGF,2020,253,2020-01-02,2020-12-31,13.7835,14.6233,0.060927921065041524
PGF,2021,252,2021-01-04,2021-12-31,14.5319,14.8326,0.020692407737460172
PGF,2022,251,2022-01-03,2022-12-30,14.7538,11.9824,-0.18784313193889035
PGF,2023,250,2023-01-03,2023-12-29,12.0989,12.9092,0.06697303060608806
PGF,2024,252,2024-01-02,2024-12-31,12.9092,14.1139,0.09332104235738847
PGF,2025,250,2025-01-02,2025-12-31,13.8429,14.14,0.021462265854698126
PGX,2016,252,2016-01-04,2016-12-30,8.8893,8.8772,-0.0013611870450992436
PGX,2017,251,2017-01-03,2017-12-29,8.9209,9.8073,0.09936217197816366
PGX,2018,251,2018-01-02,2018-12-31,9.7281,9.4144,-0.032246790226251654
PGX,2019,252,2019-01-02,2019-12-31,9.5122,10.9708,0.15333992136414287
PGX,2020,253,2020-01-02,2020-12-31,11.0585,11.6518,0.0536510376633359
PGX,2021,252,2021-01-04,2021-12-31,11.5602,11.8706,0.02685074652687658
PGX,2022,251,2022-01-03,2022-12-30,11.7994,9.3591,-0.20681560079326067
PGX,2023,250,2023-01-03,2023-12-29,9.4931,10.2824,0.08314459976193245
PGX,2024,252,2024-01-02,2024-12-31,10.2466,10.8621,0.06006870571701817
PGX,2025,250,2025-01-02,2025-12-31,11.0222,11.24,0.01976012048411402
PHYS,2016,252,2016-01-04,2016-12-30,8.85,9.39,0.06101694915254252
PHYS,2017,251,2017-01-03,2017-12-29,9.51,10.59,0.11356466876971605
PHYS,2018,251,2018-01-02,2018-12-31,10.71,10.31,-0.03734827264239027
PHYS,2019,252,2019-01-02,2019-12-31,10.37,12.18,0.17454194792671163
PHYS,2020,253,2020-01-02,2020-12-31,12.28,15.09,0.2288273615635179
PHYS,2021,252,2021-01-04,2021-12-31,15.29,14.36,-0.06082406801831264
PHYS,2022,251,2022-01-03,2022-12-30,14.13,14.07,-0.00424628450106157
PHYS,2023,250,2023-01-03,2023-12-29,14.26,15.93,0.11711079943899017
PHYS,2024,252,2024-01-02,2024-12-31,15.86,20.13,0.26923076923076916
PHYS,2025,250,2025-01-02,2025-12-31,20.4699,33.1409,0.6190064436074434
PLTD,2025,249,2025-01-02,2025-12-31,23.35,6.57,-0.7186295503211991
PRF,2016,252,2016-01-04,2016-12-30,14.3344,17.0323,0.1882115749525617
PRF,2017,251,2017-01-03,2017-12-29,17.1658,19.7593,0.15108529751016553
PRF,2018,251,2018-01-02,2018-12-31,19.8863,17.9785,-0.09593539270754226
PRF,2019,252,2019-01-02,2019-12-31,18.0369,22.9073,0.2700242281101519
PRF,2020,253,2020-01-02,2020-12-31,23.0411,24.5609,0.0659603925159824
PRF,2021,252,2021-01-04,2021-12-31,24.229,32.0911,0.32449131206405535
PRF,2022,251,2022-01-03,2022-12-30,32.3116,29.5911,-0.08419576870226164
PRF,2023,250,2023-01-03,2023-12-29,29.5263,34.1258,0.1557763756379904
PRF,2024,252,2024-01-02,2024-12-31,34.4167,39.6511,0.1520889568145698
PRF,2025,250,2025-01-02,2025-12-31,39.5627,46.92,0.18596556857848423
PRME,2023,250,2023-01-03,2023-12-29,17.54,9.0,-0.48688711516533634
PRME,2024,252,2024-01-02,2024-12-31,8.76,3.05,-0.6518264840182648
PRME,2025,250,2025-01-02,2025-12-31,3.09,3.5,0.1326860841423949
PSLV,2016,252,2016-01-04,2016-12-30,5.28,6.08,0.15151515151515138
PSLV,2017,251,2017-01-03,2017-12-29,6.23,6.34,0.017656500802568198
PSLV,2018,251,2018-01-02,2018-12-31,6.42,5.59,-0.12928348909657317
PSLV,2019,252,2019-01-02,2019-12-31,5.61,6.54,0.1657754010695187
PSLV,2020,253,2020-01-02,2020-12-31,6.6,9.34,0.41515151515151527
PSLV,2021,252,2021-01-04,2021-12-31,9.58,8.02,-0.16283924843423803
PSLV,2022,251,2022-01-03,2022-12-30,7.91,8.24,0.041719342604298326
PSLV,2023,250,2023-01-03,2023-12-29,8.28,8.1299,-0.018128019323671474
PSLV,2024,252,2024-01-02,2024-12-31,8.01,9.6498,0.2047191011235956
PSLV,2025,250,2025-01-02,2025-12-31,9.88,24.04,1.4331983805668012
PSQ,2016,252,2016-01-04,2016-12-30,202.3151,179.6451,-0.11205293129380844
PSQ,2017,251,2017-01-03,2017-12-29,178.6926,136.1561,-0.23804287362767118
PSQ,2018,251,2018-01-02,2018-12-31,133.1838,132.4093,-0.005815271827354307
PSQ,2019,252,2019-01-02,2019-12-31,135.2961,95.8598,-0.291481424815645
PSQ,2020,253,2020-01-02,2020-12-31,94.3351,56.3129,-0.4030546424395586
PSQ,2021,252,2021-01-04,2021-12-31,57.2528,42.4892,-0.257866864153369
PSQ,2022,251,2022-01-03,2022-12-30,41.9802,57.7706,0.37613922754060236
PSQ,2023,250,2023-01-03,2023-12-29,58.2422,39.4564,-0.32254619502697346
PSQ,2024,252,2024-01-02,2024-12-31,39.9957,34.8685,-0.1281937808314394
PSQ,2025,250,2025-01-02,2025-12-31,34.8312,30.25,-0.13152575851535409
PULS,2019,252,2019-01-02,2019-12-31,39.1439,40.4072,0.032273227757070755
PULS,2020,253,2020-01-02,2020-12-31,40.4072,40.8781,0.011653863667861142
PULS,2021,252,2021-01-04,2021-12-31,40.8904,40.9477,0.0014013069082228213
PULS,2022,251,2022-01-03,2022-12-30,40.9311,41.5705,0.015621373478846179
PULS,2023,250,2023-01-03,2023-12-29,41.5789,44.1723,0.06237298245023326
PULS,2024,252,2024-01-02,2024-12-31,44.1723,46.6532,0.056164157175424334
PULS,2025,250,2025-01-02,2025-12-31,46.6626,49.6,0.06294977133721669
PXH,2016,252,2016-01-04,2016-12-30,9.5121,13.001,0.366785462726422
PXH,2017,251,2017-01-03,2017-12-29,13.2589,16.4587,0.24133223721424857
PXH,2018,251,2018-01-02,2018-12-31,16.8051,15.01,-0.10681876335160156
PXH,2019,252,2019-01-02,2019-12-31,15.1694,17.492,0.15311086793149387
PXH,2020,253,2020-01-02,2020-12-31,17.8763,16.9013,-0.05454148789178981
PXH,2021,252,2021-01-04,2021-12-31,16.9413,18.1279,0.07004185038928545
PXH,2022,251,2022-01-03,2022-12-30,18.277,15.376,-0.15872407944411016
PXH,2023,250,2023-01-03,2023-12-29,15.4545,17.5179,0.13351451033679518
PXH,2024,252,2024-01-02,2024-12-31,17.2795,19.6359,0.13636968662287696
PXH,2025,250,2025-01-02,2025-12-31,19.5017,25.81,0.32347436377341454
PYLD,2024,252,2024-01-02,2024-12-31,22.3007,23.8903,0.0712802737133813
PYLD,2025,250,2025-01-02,2025-12-31,23.9272,26.94,0.12591527633822608
PZA,2016,252,2016-01-04,2016-12-30,19.3453,19.4648,0.006177211002155403
PZA,2017,251,2017-01-03,2017-12-29,19.4961,20.8177,0.06778791655767047
PZA,2018,251,2018-01-02,2018-12-31,20.7854,20.7999,0.0006976050496985131
PZA,2019,252,2019-01-02,2019-12-31,20.8998,22.5537,0.07913472856199588
PZA,2020,253,2020-01-02,2020-12-31,22.5878,23.598,0.044723257687778295
PZA,2021,252,2021-01-04,2021-12-31,23.6241,24.0142,0.016512798371154824
PZA,2022,251,2022-01-03,2022-12-30,23.9699,21.9157,-0.08569914768104991
PZA,2023,250,2023-01-03,2023-12-29,21.0249,22.6548,0.07752236633705767
PZA,2024,252,2024-01-02,2024-12-31,22.6548,22.7772,0.005402828539647242
PZA,2025,250,2025-01-02,2025-12-31,22.8736,23.19,0.013832540570789087
QID,2016,252,2016-01-04,2016-12-30,1927.0543,1503.2779,-0.21990890448701939
QID,2017,251,2017-01-03,2017-12-29,1475.6948,847.6664,-0.4255814955775409
QID,2018,251,2018-01-02,2018-12-31,813.7094,762.5122,-0.06291828507818631
QID,2019,252,2019-01-02,2019-12-31,791.2468,382.3857,-0.5167301782452707
QID,2020,253,2020-01-02,2020-12-31,370.7586,116.7344,-0.6851471550491344
QID,2021,252,2021-01-04,2021-12-31,119.6897,64.2367,-0.46330636637906186
QID,2022,251,2022-01-03,2022-12-30,62.8412,106.2669,0.6910386816292498
QID,2023,250,2023-01-03,2023-12-29,108.1168,45.7929,-0.5764497284418333
QID,2024,252,2024-01-02,2024-12-31,47.3003,30.1027,-0.3635833176533765
QID,2025,250,2025-01-02,2025-12-31,30.0566,20.22,-0.32726921874064263
QLD,2016,252,2016-01-04,2016-12-30,4.6677,5.3167,0.13904064100092128
QLD,2017,251,2017-01-03,2017-12-29,5.4063,9.0034,0.6653533840149455
QLD,2018,251,2018-01-02,2018-12-31,9.3766,8.3392,-0.11063711793187292
QLD,2019,252,2019-01-02,2019-12-31,8.0016,15.1646,0.8951959608078386
QLD,2020,253,2020-01-02,2020-12-31,15.6377,28.6155,0.8299046534976371
QLD,2021,252,2021-01-04,2021-12-31,27.7285,44.3924,0.600966514596895
QLD,2022,251,2022-01-03,2022-12-30,45.0514,17.4683,-0.612258442578921
QLD,2023,250,2023-01-03,2023-12-29,17.19,37.6838,1.1921931355439206
QLD,2024,252,2024-01-02,2024-12-31,36.5098,54.0313,0.47991224274030553
QLD,2025,250,2025-01-02,2025-12-31,54.0762,70.5,0.30371586760904057
QQQ,2016,252,2016-01-04,2016-12-30,102.59,111.7129,0.08892582123013937
QQQ,2017,251,2017-01-03,2017-12-29,112.7978,147.9361,0.31151582743635076
QQQ,2018,251,2018-01-02,2018-12-31,150.8396,148.168,-0.017711529333145792
QQQ,2019,252,2019-01-02,2019-12-31,145.2207,206.2541,0.42028030439186703
QQQ,2020,253,2020-01-02,2020-12-31,209.5063,305.5114,0.4582444537467367
QQQ,2021,252,2021-01-04,2021-12-31,301.092,388.8898,0.29159791691575987
QQQ,2022,251,2022-01-03,2022-12-30,392.6219,263.1128,-0.3298570456716755
QQQ,2023,250,2023-01-03,2023-12-29,260.4555,405.1605,0.5555843512615402
QQQ,2024,252,2024-01-02,2024-12-31,398.5937,508.6606,0.27613808246342075
QQQ,2025,250,2025-01-02,2025-12-31,509.2675,614.26,0.20616375480469507
QQQI,2024,233,2024-01-30,2024-12-31,36.5368,43.4245,0.18851404611241285
QQQI,2025,250,2025-01-02,2025-12-31,43.2014,53.86,0.24671885633335955
QQQM,2021,252,2021-01-04,2021-12-31,123.2865,159.3104,0.292196631423554
QQQM,2022,251,2022-01-03,2022-12-30,160.8871,107.4216,-0.3323168855675813
QQQM,2023,250,2023-01-03,2023-12-29,106.5978,166.812,0.564872821015068
QQQM,2024,252,2024-01-02,2024-12-31,163.7394,209.9987,0.2825178301618305
QQQM,2025,250,2025-01-02,2025-12-31,208.7854,252.884,0.21121496043305688
QUAL,2016,252,2016-01-04,2016-12-30,55.0712,61.0372,0.10833248594546707
QUAL,2017,251,2017-01-03,2017-12-29,61.4789,74.6265,0.21385548537791
QUAL,2018,251,2018-01-02,2018-12-31,74.9686,69.742,-0.06971718826281925
QUAL,2019,252,2019-01-02,2019-12-31,69.7057,93.3787,0.3396135466683501
QUAL,2020,253,2020-01-02,2020-12-31,94.1923,108.9536,0.15671450851078061
QUAL,2021,252,2021-01-04,2021-12-31,107.2191,137.899,0.28614211460458083
QUAL,2022,251,2022-01-03,2022-12-30,137.5296,110.1793,-0.1988684617711387
QUAL,2023,250,2023-01-03,2023-12-29,109.3328,143.3905,0.3115048731945034
QUAL,2024,252,2024-01-02,2024-12-31,142.3478,175.509,0.23295899199004122
QUAL,2025,250,2025-01-02,2025-12-31,174.8735,198.62,0.13579244425255976
QYLD,2016,252,2016-01-04,2016-12-30,8.106,8.5983,0.060732790525536595
QYLD,2017,251,2017-01-03,2017-12-29,8.6021,10.2138,0.18736122574720127
QYLD,2018,251,2018-01-02,2018-12-31,10.3089,9.8447,-0.04502905256622913
QYLD,2019,252,2019-01-02,2019-12-31,9.8726,12.1435,0.230020460668922
QYLD,2020,253,2020-01-02,2020-12-31,12.1181,12.8597,0.061197712512687685
QYLD,2021,252,2021-01-04,2021-12-31,12.7133,13.7908,0.0847537618084997
QYLD,2022,251,2022-01-03,2022-12-30,13.8405,11.1383,-0.1952386113218454
QYLD,2023,250,2023-01-03,2023-12-29,11.1033,13.6913,0.23308385795214037
QYLD,2024,252,2024-01-02,2024-12-31,13.5887,16.1778,0.19053331076556268
QYLD,2025,250,2025-01-02,2025-12-31,16.1597,17.67,0.09346089345718056
RDVY,2016,252,2016-01-04,2016-12-30,17.3429,21.296,0.22793765748519568
RDVY,2017,251,2017-01-03,2017-12-29,21.4816,26.1417,0.21693449277521237
RDVY,2018,251,2018-01-02,2018-12-31,26.2555,23.5495,-0.10306411989868802
RDVY,2019,252,2019-01-02,2019-12-31,23.6028,32.4297,0.3739768163099293
RDVY,2020,253,2020-01-02,2020-12-31,32.7008,36.6488,0.12073099129073306
RDVY,2021,252,2021-01-04,2021-12-31,36.0524,47.94,0.32973116907612243
RDVY,2022,251,2022-01-03,2022-12-30,48.3288,41.5789,-0.1396662031749185
RDVY,2023,250,2023-01-03,2023-12-29,41.4274,50.0522,0.20819071435813008
RDVY,2024,252,2024-01-02,2024-12-31,50.1878,58.2634,0.16090763093819604
RDVY,2025,250,2025-01-02,2025-12-31,58.1156,69.47,0.19537611243796849
REET,2016,252,2016-01-04,2016-12-30,16.8617,18.0565,0.07085881020300455
REET,2017,251,2017-01-03,2017-12-29,18.0548,19.4065,0.07486651749119355
REET,2018,251,2018-01-02,2018-12-31,19.3767,18.3833,-0.051267759732049334
REET,2019,252,2019-01-02,2019-12-31,18.1636,22.8727,0.259260278799357
REET,2020,253,2020-01-02,2020-12-31,22.6242,20.2884,-0.10324342960193067
REET,2021,252,2021-01-04,2021-12-31,19.7204,26.6617,0.3519857609379118
REET,2022,251,2022-01-03,2022-12-30,26.5049,20.2354,-0.23654116785952795
REET,2023,250,2023-01-03,2023-12-29,20.1908,22.3156,0.10523604810111542
REET,2024,252,2024-01-02,2024-12-31,22.4448,23.1455,0.031218812375249483
REET,2025,250,2025-01-02,2025-12-31,22.7442,24.94,0.09654329455421617
REM,2016,252,2016-01-04,2016-12-30,12.5523,18.0464,0.43769667710300086
REM,2017,251,2017-01-03,2017-12-29,18.3553,21.377,0.16462275201168053
REM,2018,251,2018-01-02,2018-12-31,21.1642,20.7114,-0.021394619215467592
REM,2019,252,2019-01-02,2019-12-31,20.867,25.1308,0.20433219916614753
REM,2020,253,2020-01-02,2020-12-31,25.1534,19.7114,-0.21635246129747865
REM,2021,252,2021-01-04,2021-12-31,19.1113,22.546,0.17972089810740233
REM,2022,251,2022-01-03,2022-12-30,22.9903,16.3305,-0.2896786905782004
REM,2023,250,2023-01-03,2023-12-29,16.6255,18.7343,0.12684129800607513
REM,2024,252,2024-01-02,2024-12-31,18.6076,18.5002,-0.005771835164126604
REM,2025,250,2025-01-02,2025-12-31,18.5955,22.18,0.19276168965609952
RSP,2016,252,2016-01-04,2016-12-30,65.1732,75.1897,0.15369047399851476
RSP,2017,251,2017-01-03,2017-12-29,75.7798,89.1116,0.17592814971799875
RSP,2018,251,2018-01-02,2018-12-31,89.7291,82.1261,-0.08473282357674383
RSP,2019,252,2019-01-02,2019-12-31,82.171,105.866,0.28836207421109616
RSP,2020,253,2020-01-02,2020-12-31,106.2137,119.0718,0.12105877113780994
RSP,2021,252,2021-01-04,2021-12-31,116.9219,153.3445,0.3115122145637388
RSP,2022,251,2022-01-03,2022-12-30,153.3915,135.1767,-0.11874712744839189
RSP,2023,250,2023-01-03,2023-12-29,134.7185,153.1674,0.136944072269213
RSP,2024,252,2024-01-02,2024-12-31,153.4103,172.4137,0.12387303851175568
RSP,2025,250,2025-01-02,2025-12-31,171.7797,191.39,0.1141595892879077
RTL,2019,252,2019-01-02,2019-12-31,10.4704,10.542,0.006838325183374128
RTL,2020,253,2020-01-02,2020-12-31,10.1445,6.0992,-0.3987678052146484
RTL,2021,252,2021-01-04,2021-12-31,6.182,7.5557,0.22220964089291484
RTL,2022,251,2022-01-03,2022-12-30,7.5888,5.7151,-0.2469033312249631
RWM,2016,252,2016-01-04,2016-12-30,52.6076,40.6321,-0.22763821196937317
